site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Hut Bluff,HUTB,48.1,-55.14,-61.219,gentoo penguin,19,12,1970,1970,120,1,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Hut Bluff,HUTB,48.1,-55.14,-61.219,gentoo penguin,13,1,2020,2019,558,1,chicks,ground,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Hut Bluff,HUTB,48.1,-55.14,-61.219,king penguin,13,1,2020,2019,2,1,adults,ground,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,29,1,1986,1985,500,5,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,25,11,1996,1996,526,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,26,12,2000,2000,417,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,1,1,2003,2002,448,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,13,2,2008,2007,627,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,26,1,2009,2008,700,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,21,12,2016,2016,878,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,2,2,2020,2019,516,1,nests,ground,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Hydrurga Rocks,HYDR,48.1,-61.626,-64.145,chinstrap penguin,17,12,2023,2023,790,1,nests,ground,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Hydrurga Rocks South,HYDS,48.1,-61.626,-64.15,chinstrap penguin,29,1,1986,1985,500,5,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Hydrurga Rocks South,HYDS,48.1,-61.626,-64.15,chinstrap penguin,21,12,2016,2016,306,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Hydrurga Rocks South,HYDS,48.1,-61.626,-64.15,chinstrap penguin,2,2,2020,2019,347,1,nests,ground,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Hydrurga Rocks South,HYDS,48.1,-61.626,-64.15,chinstrap penguin,4,12,2023,2023,557,1,nests,uav,"</sub>author [1] ""Ron Naveen""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2023""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""asiunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
Inaccessible Island,INAC,48.2,-46.733,-60.567,chinstrap penguin,,,1986,1986,1000,4,nests,,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""Eric J. Woehler""  </sub>publisher [1] ""Scientific Committee on Antarctic Research (SCAR)""  </sub>title [1] ""{The distribution and abundance of Antarctic and Subantarctic penguins}""  </sub>year [1] ""1993""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""woehler1993distribution"" attr( ""dateobj"") [1] ""1993-01-01 CST"""
Inaccessible Island,INAC,48.2,-46.733,-60.567,chinstrap penguin,26,11,2019,2019,2000,5,nests,vhr,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Intercurrence Island,INTE,48.1,-61.416,-63.933,chinstrap penguin,29,1,1986,1985,500,5,nests,ground,"</sub>author [1] ""Sally Poncet""  ""J&eacute;r&ocirc;me Poncet""  </sub>journal [1] ""British Antarctic Survey Bulletin""  </sub>pages [1] ""109--129""  </sub>title [1] ""{Censuses of penguin populations of the Antarctic Peninsula 1983-1987}""  </sub>volume [1] ""77""  </sub>year [1] ""1987""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""poncet1987censuses"" attr( ""dateobj"") [1] ""1987-01-01 CST"""
Isles of Litwin Bay,IOLB,48.1,-58.565,-61.987,chinstrap penguin,,,1980,1980,12630,2,nests,ground,"</sub>author [1] ""Boles&lstrok;aw Jab&lstrok;oński""  </sub>journal [1] ""Polish Polar Research""  </sub>number [1] ""1--2""  </sub>pages [1] ""17--30""  </sub>title [1] ""{Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*)}""  </sub>volume [1] ""5""  </sub>year [1] ""1984""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""jablonski1984distributionking"" attr( ""dateobj"") [1] ""1984-01-01 CST"""
Isles of Litwin Bay,IOLB,48.1,-58.565,-61.987,chinstrap penguin,16,1,2006,2005,1300,5,nests,vhr,"</sub>author [1] ""Noah Strycker""      ""Michael Wethington"" ""Alex Borowicz""      ""Steve Forrest""      ""Chandi Witharana""   ""Tom Hart""           [7] ""Heather J. Lynch""    </sub>doi [1] ""10.1038/s41598-020-76479-3""  </sub>journal [1] ""Scientific Reports""  </sub>number [1] ""1""  </sub>pages [1] ""1--11""  </sub>title [1] ""{A global population assessment of the chinstrap penguin .\emph{Pygoscelis antarctica}})""  </sub>volume [1] ""10""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""https://doi.org/10.1038/s41598-020-76479-3""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020a-global"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,adelie penguin,27,12,2015,2015,4,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,chinstrap penguin,18,1,1971,1970,6000,3,nests,ground,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,chinstrap penguin,27,12,2015,2015,1674,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,chinstrap penguin,10,1,2020,2019,1064,1,nests,ground,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,gentoo penguin,27,12,2015,2015,1274,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,gentoo penguin,10,1,2020,2019,2580,1,chicks,ground,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,macaroni penguin,16,2,1971,1970,130,4,nests,offshore vessel,"</sub>address [1] ""Cambridge  United Kingdom""  </sub>author [1] ""J. P. Croxall""  ""E. D. Kirkwood""  </sub>isbn [1] ""0856650714""  </sub>publisher [1] ""British Antarctic Survey""  </sub>title [1] ""{The distribution of penguins on the Antarctic Peninsula and islands of the Scotia Sea}""  </sub>year [1] ""1979""  attr( ""bibtype"") [1] ""Book"" attr( ""key"") [1] ""croxall1979distribution"" attr( ""dateobj"") [1] ""1979-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,macaroni penguin,27,12,2015,2015,397,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Stony Brook University Lynch Lab: Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchunpublished"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Jacobs Ladder,JACO,48.1,-54.737,-61.152,macaroni penguin,10,1,2020,2019,235,1,nests,ground,"</sub>author [1] ""Noah Strycker""      ""Alex Borowicz""      ""Michael Wethington"" ""Steve Forrest""      ""Vikrant Shah""       ""Yang Liu""           [7] ""Hanumant Singh""     ""Heather J. Lynch""    </sub>doi [1] ""10.1007/s00300-020-02774-4""  </sub>journal [1] ""Polar Biology""  </sub>pages [1] ""45--56""  </sub>title [1] ""{Fifty-year change in penguin abundance on Elephant Island  South Shetland Islands  Antarctica: Results of the 2019--20 census}""  </sub>volume [1] ""44""  </sub>year [1] ""2020""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-020-02774-4""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""strycker2020fifty-year"" attr( ""dateobj"") [1] ""2020-01-01 CST"""
Jacques Peak,JACP,48.1,-61.849,-64.509,chinstrap penguin,12,12,2010,2010,19,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Jacques Peak,JACP,48.1,-61.849,-64.509,chinstrap penguin,4,12,2012,2012,14,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Jacques Peak,JACP,48.1,-61.849,-64.509,chinstrap penguin,25,12,2017,2017,37,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Jacques Peak,JACP,48.1,-61.849,-64.509,chinstrap penguin,12,1,2019,2018,59,1,nests,uav,"</sub>author [1] ""Heather J. Lynch"" ""Tom Hart""          </sub>field [1] ""Dataset""  </sub>title [1] ""{Unpublished Data}""  </sub>year [1] ""2023""  </sub>`bdsk-url-1` [1] ""https://www.zooniverse.org/projects/penguintom79/penguin-watch""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchhartunpublished"" attr( ""dateobj"") [1] ""2023-01-01 CST"""
